mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,25,client,00:03:24,Okay.,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,26,therapist,00:03:24,Okay.,2,False,n/a,False,n/a,False,n/a,other,n/a
low,10,ComMIt Diabetes Dialogue without MI,https://www.youtube.com/watch?v=N8rYXn0bOow&feature=youtu.be,diabetes management,0,therapist,00:00:00,Hi. You are [unintelligible 00:00:02]?,6,False,n/a,False,n/a,True,open,question,n/a
low,10,ComMIt Diabetes Dialogue without MI,https://www.youtube.com/watch?v=N8rYXn0bOow&feature=youtu.be,diabetes management,1,client,00:00:02,Yeah.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,10,ComMIt Diabetes Dialogue without MI,https://www.youtube.com/watch?v=N8rYXn0bOow&feature=youtu.be,diabetes management,2,therapist,00:00:03,"Okay. Um, what brings you in?",6,True,information,False,n/a,True,open,question,n/a
low,10,ComMIt Diabetes Dialogue without MI,https://www.youtube.com/watch?v=N8rYXn0bOow&feature=youtu.be,diabetes management,3,client,00:00:07,"Well, I'm supposed to come to learn about my-- how to manage my diabetes. Just got diagnosed.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,10,ComMIt Diabetes Dialogue without MI,https://www.youtube.com/watch?v=N8rYXn0bOow&feature=youtu.be,diabetes management,4,therapist,00:00:13,Mm-hmm. I see- I see that your A1C or your blood glucose is very high.,6,True,information,False,n/a,False,n/a,therapist_input,n/a
low,10,ComMIt Diabetes Dialogue without MI,https://www.youtube.com/watch?v=N8rYXn0bOow&feature=youtu.be,diabetes management,5,client,00:00:20,"Yeah, that's what doctor said. She-she really laid into me about that. Said it was-- I guess, this is really serious stuff. She was talking about losing eyesight, mm, my feet, mm, problems with a lot of other stuff, and it really scared me. Uh, so, [sighs] you know, how-how-how to manage all this, I guess, is what I gotta learn, but it just sounds massive.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,10,ComMIt Diabetes Dialogue without MI,https://www.youtube.com/watch?v=N8rYXn0bOow&feature=youtu.be,diabetes management,6,therapist,00:00:48,"Mm-hmm. Well, you do need to take your medicine. We, uh, will need to start dieting, uh, you know, lose some weight, change-change your eating habits, exercise, uh, to get your diabetes under control, because your doctor is right, it is very serious.",6,True,advice,False,n/a,False,n/a,therapist_input,n/a
low,10,ComMIt Diabetes Dialogue without MI,https://www.youtube.com/watch?v=N8rYXn0bOow&feature=youtu.be,diabetes management,7,client,00:01:07,"That's, uh, that's a huge amount of stuff to do and, I'm not- I'm not certain I can do all that, and on top of it, it's-it's-- if I don't get it all done, all this stuff happens to me?",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,10,ComMIt Diabetes Dialogue without MI,https://www.youtube.com/watch?v=N8rYXn0bOow&feature=youtu.be,diabetes management,8,therapist,00:01:19,"So, it sure can.",6,True,advice,False,n/a,False,n/a,therapist_input,n/a
low,10,ComMIt Diabetes Dialogue without MI,https://www.youtube.com/watch?v=N8rYXn0bOow&feature=youtu.be,diabetes management,9,client,00:01:21,[sighs],6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,10,ComMIt Diabetes Dialogue without MI,https://www.youtube.com/watch?v=N8rYXn0bOow&feature=youtu.be,diabetes management,10,therapist,00:01:22,"So, uh, you know, we-we need to start looking at doing all those different things to get your diabetes under control 'cause your-your number is very high.",6,True,advice,False,n/a,False,n/a,therapist_input,n/a
low,10,ComMIt Diabetes Dialogue without MI,https://www.youtube.com/watch?v=N8rYXn0bOow&feature=youtu.be,diabetes management,11,client,00:01:31,"Well, I-I [unintelligible 00:01:35]",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,0,therapist,00:00:49,Can I help you?,6,False,n/a,False,n/a,True,open,question,n/a
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,1,client,00:00:49,"Uh, yeah. I just got off work, and apparently, they're going smoke-free, so I'm-- I-I thought I'd stop by the pharmacy here and see what my options are. Some of my friends have tried nicotine patches and the-- they say they don't work really well. I don't really wanna quit smoking, I just need something to get me through the day.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,sustain
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,2,therapist,00:01:07,"So you want nicotine replacement, but you don't wanna quit smoking?",6,False,n/a,True,simple,False,n/a,reflection,n/a
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,3,client,00:01:11,"Maybe like da-- during the day nicotine replacement. Is that-- I mean, do you have anything like that?",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,4,therapist,00:01:17,"We don't really recommend that. The idea is you would use the nicotine replacement to actually quit, so then you wouldn't be smoking at work, but you also wouldn't be smoking the rest of the time either.",6,True,information,False,n/a,False,n/a,therapist_input,n/a
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,5,client,00:01:26,"Well, I don't really wanna quit. I mean, I like smoking. I like go-- after work, I have a beer with my friends, and I'll smoke cigarettes. I mean, it's not really a big deal. Cigarettes aren't that bad. I mean, I know that the-- it's popular to say that smoking is bad for you but, you know, I like it, so I'm gonna be doing it.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,sustain
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,6,therapist,00:01:43,"Okay. Well, smoking really is really bad for you, you know. It causes things like lung cancer, emphysema, heart disease-",6,True,information,False,n/a,False,n/a,therapist_input,n/a
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,7,client,00:01:49,"Yeah, yeah. Okay.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,8,therapist,00:01:50,-oral diseases.,6,True,information,False,n/a,False,n/a,therapist_input,n/a
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,9,client,00:01:52,"Okay. Well, what are my options? You know, assuming that I'm right, what are my options?",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,10,therapist,00:01:57,"Well, to be honest with you, you mentioned the patch. I can't recommend a patch to you if you're gonna continue smoking. That can actually be pretty dangerous for you. In order to advise you about this at all, I need you to tell me a little bit more about your smoking history and how much you're smoking now.",6,True,information,False,n/a,True,open,therapist_input,n/a
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,11,client,00:02:13,"Well, I mean, I s-- I-I-I smoke barely a pack a day. I mean, I've probably smoked for about five or six years now. It's not really a lot of cigarettes, but it's sort of hard to get through the day at work.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,sustain
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,12,therapist,00:02:23,"Okay. Well, we actually consider 20 cigarettes a day to be a significant amount, and in fact, I would then recommend to you that you would start on the highest dose of nicotine replacement.",6,True,information,False,n/a,False,n/a,therapist_input,n/a
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,13,client,00:02:33,"Sounds good to me. The more nicotine, the better. Is it like gum or something? Could I chew it like while I'm in the office? That sounds pretty great. I mean, do you have—",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,sustain
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,14,therapist,00:02:42,"Well, there are some products that you could use to take away some of your cravings, and probably the gum would be the best option for you. It's not something you would continue to use continuously throughout the day, however, but gum is something you use just when you have a craving.",6,True,information,True,simple,False,n/a,therapist_input,n/a
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,15,client,00:02:57,"Oh. Okay. Well, where is that?",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,16,therapist,00:03:00,"Well, we have that here, but again, the-the idea would be for you to actually quit smoking.",6,True,information,False,n/a,False,n/a,therapist_input,n/a
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,17,client,00:03:07,"Well, I-- [sighs] I'm probably not gonna buy anything today. I mean, I just came by to see what my options are. I-- if-- thanks for the input. I mean, do you have anything else, do you have any other advice for me?",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,18,therapist,00:03:19,"Well, aside from the gum, you could try the nicotine lozenge, that would be another option for you. Again, that's not something you'd wanna use continuously throughout the day. The nicotine patch is the best for continuous nicotine replacement, but again, that's not something you can use while you're continuing to smoke.",6,True,information,False,n/a,False,n/a,therapist_input,n/a
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,19,client,00:03:36,"Oh, well. Okay. Well, thanks. I mean, I guess that helps a little bit. I'll-- maybe I'll be back later. Thanks.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,15,The Ineffective Pharmacist: Non-Motivational Approach,https://www.youtube.com/watch?v=dmmvAR6K1TQ,smoking cessation ,20,therapist,00:03:42,Okay.,6,False,n/a,False,n/a,False,n/a,other,n/a
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,0,therapist,00:00:14,"Okay, so I'm just gonna ask you a couple of more background questions.",4,True,information,False,n/a,False,n/a,therapist_input,n/a
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,1,client,00:00:17,Okay.,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,2,therapist,00:00:17,"Do you use any tobacco products, or smoke cigarettes?",4,False,n/a,False,n/a,True,closed,question,n/a
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,3,client,00:00:21,"No, I would bum cigarettes in college, but I was never a smoker.",4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,4,therapist,00:00:25,Okay. How about in the last year?,4,False,n/a,False,n/a,True,open,question,n/a
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,5,client,00:00:27,"No, not really anything.",4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,6,therapist,00:00:31,Okay. And how often do you have a drink containing alcohol?,4,False,n/a,False,n/a,True,closed,question,n/a
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,7,client,00:00:35,"Um, a few times a week. Uh, Wednesdays, I'll go to happy hour and have about two or three. And then, um, Thursdays, seven, um, seven or eight. Fridays, probably just a couple of glasses of wine with dinner. Um, but Saturdays are bigger night. And I would probably have a few drinks before I went to the bar. And then have four or five at when-when I was out. So—",4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,8,therapist,00:01:03,"Okay. So it sounds like you're drinking about four times a week, anywhere between three and eight drinks on a given day. So, maybe around 20 drinks a week?",4,False,n/a,True,simple,True,closed,question,n/a
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,9,client,00:01:13,"I guess, it sounds like a lot when you say [chuckles] like that. But yeah.",4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,10,therapist,00:01:18,"Okay. Do you use any street drugs like any marijuana, cocaine, heroin?",4,False,n/a,False,n/a,True,closed,question,n/a
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,11,client,00:01:22,"No. I-I smoked weed in college, but just a little bit. I wasn't a regular smoker.",4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,sustain
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,12,therapist,00:01:28,"Do you, um, do you ever use any prescription medicines that were not prescribed for you, or ever use your own prescriptions in a way on which they were not prescribed?",4,False,n/a,False,n/a,True,closed,question,n/a
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,13,client,00:01:36,No.,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,14,therapist,00:01:38,"Okay. So, you know, as we said before, you're drinking-- it sounds like you're drinking about 20 drinks a week, over the course of a few days. And I did want to point out to you that the recommended limit for women is actually no more than seven drinks a week, and no more than three on a given day.",4,True,information,False,n/a,False,n/a,therapist_input,n/a
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,15,client,00:01:53,Okay.,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,17,SBIRT: Sprained Ankle Case - Average Medical Resident example - PART I,https://youtu.be/xB67CD9zxG4,reducing alcohol consumption,16,therapist,00:01:53,"So you're doing more than that right now. And when you drink more than this amount, it puts you at risk for a number of things, okay? Things like greater risk of injury, damage to different parts of your body, um, just a bunch of different problems. And, uh-- so I'm going to recommend that you cut down- cut down that amount to the recommended limit. Again, that's no more than seven drinks a week and no more than three on a given day. Do you think you could do that? Would that be a good goal for you?",4,True,advice,False,n/a,True,closed,therapist_input,n/a
